Jobblue-collar,Jobstudent,Jobtechnician,Jobadmin.,Jobservices,Jobself-employed,Jobretired,Jobhousemaid,Jobentrepreneur,Jobunemployed,Maritalmarried,Maritaldivorced,Educationprimary,Educationsecondary,Communicationcellular,Outcomefailure,Outcomeother,Outcomesuccess,Default1,HHInsurance0,CarLoan1,Age,Balance,NoOfContacts,DaysPassed,PrevAttempts,CallDuration,CarInsurance_Target
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,44,3463,2,153,3,290,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,46,0,4,-1,0,61,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,46,363,3,-1,0,209,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,39,1435,1,296,19,383,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,37,764,5,-1,0,108,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,26,81,1,-1,0,604,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,40,232,1,-1,0,366,0
0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,75,468,1,-1,0,316,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,52,57,1,196,1,45,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,49,3,6,-1,0,1439,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,34,42,1,-1,0,297,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,57,126,2,-1,0,166,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,57,830,1,367,1,662,1
0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,63,2747,1,80,1,113,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,33,-5,4,-1,0,127,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,32,2017,1,-1,0,686,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,37,0,1,-1,0,93,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,34,550,3,346,1,90,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,32,2465,1,-1,0,923,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,45,242,1,-1,0,587,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,37,243,10,-1,0,167,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,34,892,2,184,1,177,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,52,0,2,-1,0,119,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,38,2767,2,-1,0,711,0
0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,67,203,1,266,2,405,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,27,843,1,-1,0,187,1
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,45,644,1,168,1,418,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,38,1137,1,-1,0,316,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,28,189,2,-1,0,68,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,26,941,1,-1,0,784,1
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,37,66,2,-1,0,1164,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,43,-56,2,151,14,146,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,40,35,4,317,3,318,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,41,352,2,-1,0,129,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,29,734,1,296,1,259,1
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,57,894,1,-1,0,79,0
0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,59,1341,2,97,1,154,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,100,2,-1,0,153,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,25,1098,1,-1,0,425,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,46,640,1,55,5,246,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,34,1612,22,-1,0,108,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,61,997,1,-1,0,106,1
0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,62,816,2,-1,0,28,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,34,0,2,-1,0,123,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,35,1092,1,360,1,132,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,26,632,3,181,1,312,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,52,0,2,-1,0,131,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,42,22,4,365,1,116,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,44,38,4,-1,0,157,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,31,268,2,-1,0,93,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,34,879,1,344,1,712,1
1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,36,666,1,-1,0,285,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,37,698,2,-1,0,1081,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,40,0,2,-1,0,114,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,38,238,1,92,3,139,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,63,0,2,182,6,130,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,35,398,1,-1,0,198,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,32,2069,1,-1,0,545,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41,621,1,-1,0,111,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,41,120,1,-1,0,489,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,29,19,1,-1,0,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,31,924,2,98,1,207,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,44,-1317,1,-1,0,371,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,46,-408,4,286,1,138,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,45,724,1,-1,0,117,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,25,2228,1,-1,0,754,1
0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,75,1470,1,-1,0,49,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,46,0,1,259,2,200,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,61,997,1,104,1,269,1
0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,33,1536,2,178,4,258,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,44,7818,1,-1,0,412,1
0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,58,-324,2,-1,0,229,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,56,1671,2,-1,0,158,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,47,288,1,-1,0,101,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,0,1,-1,0,585,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,30,0,3,-1,0,716,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,30,3185,3,-1,0,158,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,20,215,1,92,6,175,1
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,40,754,1,-1,0,635,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,32,152,2,-1,0,158,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,238,3,-1,0,156,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,31,98,2,-1,0,69,0
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,70,1311,1,-1,0,651,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,35,1133,1,-1,0,102,1
0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,28,7459,5,269,2,981,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,18,608,1,93,1,210,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,35,925,4,-1,0,200,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,30,0,1,424,8,140,1
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,43,774,1,421,1,101,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,45,385,16,-1,0,12,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,32,8043,1,-1,0,202,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,39,2454,3,263,2,716,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,37,-1,2,200,7,223,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,48,295,2,-1,0,190,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,37,982,2,-1,0,231,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,39,807,6,-1,0,209,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,30,913,2,-1,0,433,0
0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,58,2714,1,287,2,165,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,42,1,-1,0,320,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,26,193,2,-1,0,48,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,53,1661,1,-1,0,85,0
0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,31,290,1,-1,0,230,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,48,-92,1,-1,0,1393,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,31,254,8,-1,0,1576,1
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,35,1250,1,136,1,361,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,34,674,2,-1,0,587,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,29,1074,1,-1,0,153,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,53,8627,1,-1,0,66,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,52,207,1,-1,0,179,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,61,6016,3,-1,0,670,1
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,39,-3058,3,-1,0,882,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,53,6831,2,-1,0,1130,1
0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,75,3881,3,-1,0,136,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,52,2398,1,-1,0,412,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,29,697,1,-1,0,206,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,31,-1,1,352,1,99,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,32,-56,1,-1,0,418,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,53,-163,2,343,2,344,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,49,651,3,-1,0,79,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,47,1112,1,-1,0,129,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,36,699,1,-1,0,125,0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,58,1798,8,-1,0,19,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,50,106,2,-1,0,460,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,32,883,1,185,5,798,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,27,346,1,-1,0,212,1
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,60,367,2,-1,0,318,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,45,5110,2,-1,0,341,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,42,-378,7,330,2,11,0
0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,35,2971,4,164,2,429,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,40,694,4,196,5,97,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,58,6762,25,-1,0,9,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,39,20932,2,-1,0,127,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,36,313,2,-1,0,264,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,40,1554,1,-1,0,99,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,31,37,2,-1,0,669,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,44,608,2,-1,0,128,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,46,964,1,-1,0,174,0
0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,70,275,1,-1,0,82,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,27,1327,1,241,9,339,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,32,2059,2,-1,0,886,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,43,2383,6,-1,0,379,1
0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,56,3391,1,-1,0,243,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,25,347,1,-1,0,267,1
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,38,2678,2,187,1,282,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,33,557,1,-1,0,367,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,33,7084,8,-1,0,512,1
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,54,0,3,-1,0,309,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,62,6,1,182,3,103,1
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,25,486,3,199,4,273,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,30,1622,1,-1,0,242,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34,992,2,-1,0,71,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36,1400,3,-1,0,608,1
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,39,11835,2,-1,0,744,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,31,22546,4,-1,0,88,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,47,7,2,-1,0,175,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,37,784,3,-1,0,41,0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,54,2682,1,-1,0,334,0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,21,423,5,-1,0,104,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,29,113,2,183,4,328,1
0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,58,462,1,-1,0,332,1
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,50,326,9,-1,0,157,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,43,378,8,-1,0,782,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,31,1709,3,-1,0,944,1
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,35,373,2,-1,0,335,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,50,4979,1,-1,0,180,1
0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,47,0,2,-1,0,20,0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,42,205,1,-1,0,582,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,53,180,2,-1,0,58,0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,56,13094,1,-1,0,1064,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,35,43,1,-1,0,860,1
0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,41,12,3,-1,0,472,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,54,148,3,-1,0,42,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,28,198,2,-1,0,976,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,31,12569,1,295,1,344,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,55,1633,1,-1,0,128,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28,832,3,342,1,433,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,58,382,2,-1,0,460,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,47,86,1,-1,0,1086,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,32,1331,1,92,5,126,1
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,27,8366,2,349,1,458,0
0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,50,5312,3,-1,0,106,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,38,1165,3,94,10,784,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,48,0,2,-1,0,215,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,31,792,14,-1,0,763,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,30,2832,6,-1,0,350,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,25,10,1,294,1,51,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,45,1738,1,106,2,79,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,50,1679,2,-1,0,604,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,38,455,2,555,6,255,1
0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,72,676,3,-1,0,188,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,37,153,1,70,2,221,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,47,1224,2,-1,0,189,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,30,40,1,-1,0,133,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,38,8953,1,-1,0,301,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,44,1070,2,104,3,137,1
0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,43,860,1,-1,0,132,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,34,1279,2,160,8,174,1
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,30,-336,6,-1,0,128,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,54,1623,8,-1,0,25,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,35,4124,2,445,7,350,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,43,0,2,296,1,275,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,36,507,1,300,2,264,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,177,1,-1,0,124,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,39,722,1,-1,0,141,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,33,89,2,-1,0,278,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,31,7,6,-1,0,116,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,37,488,1,854,2,328,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,49,5361,1,-1,0,70,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,45,6572,2,-1,0,42,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,36,1057,2,164,2,230,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,0,2,-1,0,159,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,258,1,-1,0,266,1
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,48,566,3,-1,0,51,0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,26,44,1,-1,0,217,1
0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,48,926,2,178,10,504,1
0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,46,-179,1,214,2,151,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,48,2351,1,105,3,150,1
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,33,336,3,-1,0,179,1
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,44,275,1,-1,0,1077,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,39,1524,1,-1,0,567,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58,1692,5,-1,0,517,0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,40,5060,2,93,1,154,1
0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,43,410,2,-1,0,50,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,49,3608,1,168,1,252,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,32,1531,1,352,5,58,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,37,1000,1,99,2,239,1
0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,51,726,2,-1,0,87,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,46,2196,5,-1,0,573,1
0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,81,0,1,-1,0,198,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,31,18,19,-1,0,72,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,31,352,1,-1,0,60,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,53,15,2,-1,0,921,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,47,1639,1,-1,0,349,1
0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,56,694,1,102,1,144,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,36,498,1,253,1,151,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,30,102,7,426,3,470,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,34,586,5,263,2,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,27,1840,1,28,8,220,1
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,33,333,6,-1,0,80,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,40,0,2,98,6,131,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,916,2,-1,0,460,1
